SMILES,InChI,InChIKey,K3FeCN6,MaxAbsEStateIndex,MaxEStateIndex,MinAbsEStateIndex,MinEStateIndex,qed,SPS,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,AvgIpc,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
COC(=O)c1cc(C)ccc1O,"InChI=1S/C9H10O3/c1-6-3-4-8(10)7(5-6)9(11)12-2/h3-5,10H,1-2H3",JQYUQKRFSSSGJM-UHFFFAOYSA-N,1,11.00425925925926,11.00425925925926,0.048657407407407094,-0.5174074074074071,0.6426784407490705,9.5,166.176,156.09599999999998,166.06299418,64,0,0.34114235985766694,-0.5070524461422659,0.5070524461422659,0.34114235985766694,1.5,2.1666666666666665,2.75,16.523953638232694,10.12100236879563,2.0966447292818438,-2.0194766724837923,2.1795199641883793,-2.010052971536074,5.919509789145587,0.05971117988798617,2.0776874771910228,3.1323929196669074,304.64199945095794,9.137828201504695,6.995760983996561,6.995760983996561,5.647065707741408,3.528137250390291,3.528137250390291,2.512185005925019,2.512185005925019,1.557364592995755,1.557364592995755,0.9233357401682549,0.9233357401682549,-1.51,490.33424461708137,8.585328884652048,3.2579530539373915,1.5570110928371719,70.59553054443344,9.843390348640755,11.3129633249809,0.0,0.0,0.0,5.9693052879518484,0.0,4.794537184071822,0.0,0.0,11.629818560158606,19.056471336613843,0.0,7.109797541277533,14.637927532712578,5.9693052879518484,0.0,0.0,0.0,6.923737199690624,7.109797541277533,29.32600418877882,0.0,5.749511833283905,0.0,0.0,5.749511833283905,0.0,18.18563022407009,4.736862953800049,6.923737199690624,15.921440167465814,18.19910120538483,0.0,0.0,0.0,46.53,5.9693052879518484,9.901064578912528,0.0,11.3129633249809,0.0,5.563451491696996,13.176164609739143,12.13273413692322,6.923737199690624,4.736862953800049,0.0,4.473148148148148,0.0,11.00425925925926,9.235648148148147,1.1163888888888893,-0.5660648148148142,4.782268518518518,0.0,1.8391666666666666,1.2818518518518518,0.2222222222222222,12,1,3,0,0,0,1,0,1,3,1,3,1,0,0,0,1,1.4872199999999998,44.183300000000024,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cc1ccc(C(C)C)c(O)c1,"InChI=1S/C10H14O/c1-7(2)9-5-4-8(3)6-10(9)11/h4-7,11H,1-3H3",MGSRCZKZVOBKFT-UHFFFAOYSA-N,-1,9.46175925925926,9.46175925925926,0.39870370370370356,0.39870370370370356,0.6522740358347691,10.545454545454545,150.22099999999998,136.10899999999998,150.104465068,60,0,0.11878902060847928,-0.5076548360000178,0.5076548360000178,0.11878902060847928,1.2727272727272727,1.9090909090909092,2.3636363636363638,16.255418370127472,10.008238370808472,2.03393989195613,-2.07245828904255,2.2500257223541347,-1.8727244403662089,5.371051284491055,0.4641803829423671,1.8537307459098344,3.0927197583801935,251.04973178598337,8.430721420318147,7.256614672258462,7.256614672258462,5.1090609052806215,3.9050163424366295,3.9050163424366295,3.21697058717374,3.21697058717374,1.8079474092478356,1.8079474092478356,1.1419203963354847,1.1419203963354847,-0.98,252.1073814437375,8.119800399201598,2.9516118607817234,1.7320313091781339,67.6854053292794,5.106527394840706,5.749511833283905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.980208536304467,30.034913297707618,0.0,0.0,5.106527394840706,0.0,0.0,0.0,0.0,26.689117645233267,0.0,29.32600418877882,0.0,5.749511833283905,0.0,0.0,5.749511833283905,0.0,5.106527394840706,0.0,6.923737199690624,30.89228342893663,18.19910120538483,0.0,0.0,0.0,20.23,0.0,5.106527394840706,0.0,0.0,11.6674178794453,11.126902983393991,0.0,6.06636706846161,19.056471336613843,13.847474399381248,0.0,0.0,0.0,0.0,9.46175925925926,2.1273148148148153,0.8153703703703705,5.8052777777777775,0.0,6.123611111111111,0.0,0.4,11,1,1,0,0,0,1,0,1,1,1,1,1,0,0,0,1,2.8240200000000013,46.93280000000003,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cc1cc(C)cc(O)c1,"InChI=1S/C8H10O/c1-6-3-7(2)5-8(9)4-6/h3-5,9H,1-2H3",TUAMRELNJMMDMT-UHFFFAOYSA-N,-1,8.99388888888889,8.99388888888889,0.35416666666666674,0.35416666666666674,0.5577043959706656,9.555555555555555,122.16699999999999,112.08699999999997,122.07316494,48,0,0.1156044856485877,-0.5079461480132894,0.5079461480132894,0.1156044856485877,1.0,1.4444444444444444,1.7777777777777777,16.254693399446417,10.145529860537279,1.8908548194885815,-1.9544632191061566,2.126576291332608,-1.7393914777049329,5.310778492446147,0.47419962209267436,1.5880914479405832,3.165670309917317,165.32984016148868,6.8533711511285205,5.679264403068835,5.679264403068835,4.1815405503520555,2.955657605318857,2.955657605318857,2.3459121300186325,2.3459121300186325,1.2064497140632067,1.2064497140632067,0.9506435120517199,0.9506435120517199,-0.98,85.7569381887915,6.144688279301746,2.094917408045428,1.4567376919048354,54.95552110048619,5.106527394840706,5.749511833283905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.06636706846161,37.10711151969846,0.0,0.0,5.106527394840706,0.0,0.0,0.0,0.0,13.847474399381248,0.0,29.32600418877882,0.0,5.749511833283905,0.0,0.0,5.749511833283905,0.0,5.106527394840706,0.0,13.847474399381248,11.126902983393991,18.19910120538483,0.0,0.0,0.0,20.23,0.0,0.0,0.0,0.0,5.749511833283905,11.126902983393991,0.0,12.13273413692322,19.913841467842857,0.0,5.106527394840706,0.0,0.0,0.0,8.99388888888889,2.208333333333334,0.35416666666666674,5.513611111111111,0.0,3.9299999999999997,0.0,0.25,9,1,1,0,0,0,1,0,1,1,1,1,0,0,0,0,1,2.00904,37.5808,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oc1ccc(OCc2ccccc2)cc1,"InChI=1S/C13H12O2/c14-12-6-8-13(9-7-12)15-10-11-4-2-1-3-5-11/h1-9,14H,10H2",VYQNWZOUAUKGHI-UHFFFAOYSA-N,-1,9.086368351365646,9.086368351365646,0.25190843621399206,0.25190843621399206,0.8248951292816563,9.866666666666667,200.23699999999994,188.14099999999996,200.083729624,76,0,0.1195812234860055,-0.5079622349125147,0.5079622349125147,0.1195812234860055,0.8666666666666667,1.5333333333333334,2.2,16.477040223287627,10.217803788668974,1.9453242184488557,-2.0520709202625658,2.165307921705543,-1.9369799496409734,5.299231426442783,0.30542413841081417,2.2976424294070474,1.964224847715407,406.3109033713202,10.510225400620904,8.258721089857001,8.258721089857001,7.343336592900531,4.802010275738876,4.802010275738876,3.268174844390979,3.268174844390979,2.0850475871738836,2.0850475871738836,1.2832655094071899,1.2832655094071899,-1.9599999999999995,3860.0392814038396,9.589508526716505,4.509117654288819,2.741589584929666,88.76121842166049,9.843390348640755,18.105905631080727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.33183534230805,29.828919765543436,0.0,0.0,9.843390348640755,0.0,0.0,0.0,0.0,6.606881964512918,0.0,60.160755107851486,0.0,11.49902366656781,4.736862953800049,0.0,11.49902366656781,0.0,5.106527394840706,6.606881964512918,0.0,5.563451491696996,54.59730361615449,0.0,0.0,0.0,29.46,0.0,0.0,0.0,5.749511833283905,6.606881964512918,11.3129633249809,0.0,24.26546827384644,30.33183534230805,0.0,9.843390348640755,5.535925925925925,0.0,0.0,9.086368351365646,1.1301620370370373,1.0126983077181495,16.687608038573046,0.0,0.5472373393801965,0.0,0.07692307692307693,15,1,2,0,0,0,2,0,2,2,1,2,3,0,0,0,2,2.971200000000002,58.880800000000036,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COc1cc(CCC(C)=O)ccc1O,"InChI=1S/C11H14O3/c1-8(12)3-4-9-5-6-10(13)11(7-9)14-2/h5-7,13H,3-4H2,1-2H3",OJYLAHXKWMRDGS-UHFFFAOYSA-N,1,10.757840372260016,10.757840372260016,0.12414351851851868,0.12414351851851868,0.7960919268233742,9.857142857142858,194.22999999999996,180.11799999999997,194.094294308,76,0,0.16024904865418274,-0.5042546045039152,0.5042546045039152,0.16024904865418274,1.5,2.2142857142857144,2.7857142857142856,16.47401115341782,10.078925142910828,2.0273686059431646,-2.0503746443304367,2.261029075259739,-1.9421432454555818,5.75250296788436,-0.11648460462534586,2.1623014002486505,2.7373630560591806,331.3045707499796,10.55204176387779,8.409974546369657,8.409974546369657,6.630228955335799,4.485244031576839,4.485244031576839,3.20821628727292,3.20821628727292,2.009870773028505,2.009870773028505,1.1979102752022517,1.1979102752022517,-1.51,1295.2185387489417,10.570064051240992,4.6497509709653695,2.763338518387002,83.32541477322667,14.637927532712578,5.783244946364939,11.49902366656781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.06636706846161,31.040744451236847,6.4208216229260096,7.109797541277533,14.637927532712578,5.783244946364939,0.0,0.0,0.0,19.765380445542643,7.109797541277533,23.762552697081826,0.0,11.49902366656781,4.736862953800049,0.0,11.49902366656781,0.0,17.99956988248318,11.21535880699783,0.0,18.90801031431363,18.19910120538483,0.0,0.0,0.0,46.53,0.0,9.901064578912528,0.0,11.532756779648844,18.591155079135923,5.563451491696996,7.109797541277533,25.122838405075452,0.0,0.0,4.736862953800049,4.957507558578987,0.0,10.757840372260016,9.32042469765684,0.9952314814814817,0.7381193310657603,5.118422146636432,1.208236961451247,1.5671075050390526,1.5037766124968506,0.36363636363636365,14,1,3,0,0,0,1,0,1,3,1,3,4,0,0,0,1,1.9224,53.66080000000004,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CC(=O)c1cc(C)ccc1O,"InChI=1S/C9H10O2/c1-6-3-4-9(11)8(5-6)7(2)10/h3-5,11H,1-2H3",YNPDFBFVMJNGKZ-UHFFFAOYSA-N,-1,10.858425925925927,10.858425925925927,0.0584259259259261,-0.10537037037037011,0.6206308040805496,9.636363636363637,150.177,140.09699999999998,150.06807956,58,0,0.1630237477756109,-0.5071984196513413,0.5071984196513413,0.1630237477756109,1.4545454545454546,2.090909090909091,2.5454545454545454,16.256314402451,10.082924231888725,2.040590650011317,-1.996540918692294,2.1746898945091098,-1.9209803533158794,5.963175313229045,0.10104004180802278,1.9361507976020194,3.232208870305491,289.6142492178085,8.430721420318147,6.587512693532698,6.587512693532698,5.1090609052806215,3.415764814694496,3.415764814694496,2.5767895999757195,2.5767895999757195,1.5313501529370004,1.5313501529370004,0.9318710671680333,0.9318710671680333,-1.31,267.18881006907867,7.793199174406604,2.7419880629252233,1.5798873611207584,65.48198531492656,5.106527394840706,5.749511833283905,5.783244946364939,0.0,0.0,0.0,4.794537184071822,0.0,0.0,0.0,11.629818560158606,25.980208536304467,0.0,5.563451491696996,9.901064578912528,5.783244946364939,0.0,0.0,0.0,13.847474399381248,0.0,29.32600418877882,0.0,5.749511833283905,0.0,0.0,5.749511833283905,0.0,10.889772341205646,0.0,6.923737199690624,22.845177367156435,18.19910120538483,0.0,0.0,0.0,37.3,0.0,9.901064578912528,0.0,11.532756779648844,5.563451491696996,5.563451491696996,12.990104268152233,12.13273413692322,6.923737199690624,0.0,0.0,0.0,0.0,10.858425925925927,9.184537037037037,1.3731481481481485,-0.04694444444444401,4.977685185185185,0.0,3.3198148148148148,0.0,0.2222222222222222,11,1,2,0,0,0,1,0,1,2,1,2,1,0,0,0,1,1.9032199999999997,42.84830000000002,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCCCCc1ccc(O)cc1,"InChI=1S/C11H16O/c1-2-3-4-5-10-6-8-11(12)9-7-10/h6-9,12H,2-5H2,1H3",ZNPSUQQXTRRSBM-UHFFFAOYSA-N,1,9.028260345804988,9.028260345804988,0.3557791897623248,0.3557791897623248,0.6777308199642534,10.083333333333334,164.24799999999996,148.11999999999998,164.120115132,66,0,0.11509484011770361,-0.5079666452523371,0.5079666452523371,0.11509484011770361,1.0833333333333333,1.75,2.3333333333333335,16.254633182961978,10.077894159981739,1.9189184265804236,-1.9927962346880082,2.115097913440738,-1.8327489196179891,5.252742865664438,0.4747637712732106,2.089066815248683,2.3701859997858192,212.9506512031586,8.811554787871634,7.585041797004653,7.585041797004653,5.82569850269549,4.605634174575719,4.605634174575719,3.123553961397571,3.123553961397571,2.005345525506643,2.005345525506643,1.2417387421873356,1.2417387421873356,-0.98,593.294975530626,9.110744101633394,4.809044858317937,2.9516118607817234,74.05034744367602,5.106527394840706,5.749511833283905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.898114582465862,30.537828874472233,0.0,0.0,5.106527394840706,0.0,0.0,0.0,0.0,32.60702369139466,0.0,29.828919765543436,0.0,5.749511833283905,0.0,0.0,5.749511833283905,0.0,5.106527394840706,6.4208216229260096,0.0,31.749653560165648,24.26546827384644,0.0,0.0,0.0,20.23,0.0,0.0,0.0,0.0,5.749511833283905,6.4208216229260096,24.825916360475023,12.13273413692322,12.13273413692322,6.923737199690624,5.106527394840706,0.0,0.0,0.0,9.028260345804988,1.320601851851852,0.3557791897623248,7.4846674225245655,4.938844482237339,2.2051800411522633,0.0,0.45454545454545453,12,1,1,0,0,0,1,0,1,1,1,1,4,0,0,0,1,3.1249000000000025,51.335800000000035,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
COc1ccccc1O,"InChI=1S/C7H8O2/c1-9-7-5-3-2-4-6(7)8/h2-5,8H,1H3",LHGVFZTZFXWLCP-UHFFFAOYSA-N,-1,8.98550925925926,8.98550925925926,0.1805555555555558,0.1805555555555558,0.6127725486570803,9.0,124.13899999999998,116.07499999999997,124.052429496,48,0,0.15997372112016497,-0.5042548357902157,0.5042548357902157,0.15997372112016497,1.3333333333333333,2.0,2.4444444444444446,16.47395900043509,10.308952917667574,1.93571385770999,-1.9872980717789173,2.2246735315871584,-1.8031102621429884,5.370720836721777,0.3732712808331067,1.8934931172271934,3.0065240073265853,195.86256853719752,6.69023444431199,5.164862962722324,5.164862962722324,4.342535255101096,2.6633295026354,2.6633295026354,1.6718488391821227,1.6718488391821227,1.0851702186431138,1.0851702186431138,0.6297770429967045,0.6297770429967045,-1.18,130.65102508867633,5.947877237851663,2.3955617406597787,1.1340794947334671,53.704124215596465,9.843390348640755,0.0,11.49902366656781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.13273413692322,12.13273413692322,0.0,7.109797541277533,9.843390348640755,0.0,0.0,0.0,0.0,0.0,7.109797541277533,24.26546827384644,0.0,11.49902366656781,4.736862953800049,0.0,11.49902366656781,0.0,12.216324936118239,0.0,0.0,0.0,24.26546827384644,0.0,0.0,0.0,29.46,0.0,0.0,0.0,5.749511833283905,5.749511833283905,0.0,7.109797541277533,24.26546827384644,0.0,0.0,9.843390348640755,4.794953703703704,0.0,0.0,8.98550925925926,0.0,0.69212962962963,6.837870370370371,0.0,0.0,1.5228703703703703,0.14285714285714285,9,1,2,0,0,0,1,0,1,2,1,2,1,0,0,0,1,1.4007999999999998,34.6588,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cc1ccc(O)cc1C,"InChI=1S/C8H10O/c1-6-3-4-8(9)5-7(6)2/h3-5,9H,1-2H3",YCOXTKKNXUZSKD-UHFFFAOYSA-N,-1,8.9375,8.9375,0.3454629629629631,0.3454629629629631,0.5577043959706656,9.555555555555555,122.16699999999999,112.08699999999997,122.07316494,48,0,0.1153593664944788,-0.5079562241267914,0.5079562241267914,0.1153593664944788,1.1111111111111112,1.7777777777777777,2.2222222222222223,16.254665499907787,10.119729834769425,1.9039048292182459,-1.9698316753587337,2.1310944607464903,-1.764573006179562,5.320369170139515,0.4744652945208852,1.7965675742516065,3.1716780304409156,215.80766205433733,6.8533711511285205,5.679264403068835,5.679264403068835,4.198377302757663,2.9616406694625645,2.9616406694625645,2.268561860829007,2.268561860829007,1.4904918520926433,1.4904918520926433,0.7255987342262918,0.7255987342262918,-0.98,104.20091930659318,6.144688279301746,2.094917408045428,1.2244346499594405,54.95552110048619,5.106527394840706,5.749511833283905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.06636706846161,37.10711151969846,0.0,0.0,5.106527394840706,0.0,0.0,0.0,0.0,13.847474399381248,0.0,29.32600418877882,0.0,5.749511833283905,0.0,0.0,5.749511833283905,0.0,5.106527394840706,0.0,13.847474399381248,11.126902983393991,18.19910120538483,0.0,0.0,0.0,20.23,0.0,0.0,0.0,0.0,5.749511833283905,5.563451491696996,5.563451491696996,12.13273413692322,19.913841467842857,0.0,5.106527394840706,0.0,0.0,0.0,8.9375,2.349814814814815,0.3454629629629631,5.3634259259259265,0.0,4.003796296296296,0.0,0.25,9,1,1,0,0,0,1,0,1,1,1,1,0,0,0,0,1,2.00904,37.5808,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COc1cc(CCO)ccc1O,"InChI=1S/C9H12O3/c1-12-9-6-7(4-5-10)2-3-8(9)11/h2-3,6,10-11H,4-5H2,1H3",XHUBSJRBOQIZNI-UHFFFAOYSA-N,1,9.21567932728647,9.21567932728647,0.10508881330309894,0.10508881330309894,0.7056414601373082,9.833333333333334,168.192,156.09599999999998,168.078644244,66,0,0.1602503223415487,-0.504254604450991,0.504254604450991,0.1602503223415487,1.4166666666666667,2.1666666666666665,2.75,16.474025060752965,10.134684290496628,2.006701508645825,-2.0434188498341546,2.25615296692524,-1.913736237581493,5.412019327784332,0.29885940604065603,2.0865919829346073,2.8886510104905314,257.95060242335626,8.974691494688164,6.948939851405752,6.948939851405752,5.774386907679233,3.743794261768471,3.743794261768471,2.479807981900287,2.479807981900287,1.6446120992875293,1.6446120992875293,1.0066411164704427,1.0066411164704427,-1.22,552.9468754776709,8.872764378478664,3.97035601964101,1.887425407112445,71.22824219658568,14.94991774348146,0.0,11.49902366656781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.06636706846161,24.117007251546223,6.606881964512918,7.109797541277533,14.94991774348146,0.0,0.0,0.0,0.0,6.4208216229260096,13.716679505790452,23.762552697081826,0.0,11.49902366656781,4.736862953800049,0.0,11.49902366656781,0.0,23.92973429547186,6.4208216229260096,0.0,5.563451491696996,18.19910120538483,0.0,0.0,0.0,49.69,0.0,5.106527394840706,0.0,12.356393797796823,12.170333456209914,5.563451491696996,7.109797541277533,18.19910120538483,0.0,0.0,9.843390348640755,4.900322184429327,0.0,0.0,17.86494992441421,0.951064814814815,0.5695738851095997,5.031203703703704,0.58,0.10508881330309894,1.4977966742252455,0.3333333333333333,12,2,3,0,0,0,1,0,1,3,2,3,3,0,0,0,1,0.9356,45.44860000000003,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cc1cccc(O)c1,"InChI=1S/C7H8O/c1-6-3-2-4-7(8)5-6/h2-5,8H,1H3",RLSSMJSEOOYNOY-UHFFFAOYSA-N,-1,8.813055555555556,8.813055555555556,0.33796296296296324,0.33796296296296324,0.5359354364287862,9.125,108.13999999999999,100.07599999999998,108.057514876,42,0,0.11533965245343206,-0.5079565717457838,0.5079565717457838,0.11533965245343206,1.375,2.125,2.5,16.254656663338764,10.22455320548863,1.826185111866428,-1.894289843105028,2.078239446943915,-1.664621632081111,5.250714755330717,0.47466518533567975,1.6423714487439025,3.077660437970554,164.24662946459569,5.983127663125442,4.756614672258461,4.756614672258461,3.787693700234704,2.5449740027958976,2.5449740027958976,1.8390034826307358,1.8390034826307358,1.0016564017772738,1.0016564017772738,0.6279702493922379,0.6279702493922379,-0.98,64.0524865010122,5.162450142450142,1.8646221994975438,0.9971092570832982,48.59057898608958,5.106527394840706,5.749511833283905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.13273413692322,24.619922828310838,0.0,0.0,5.106527394840706,0.0,0.0,0.0,0.0,6.923737199690624,0.0,29.828919765543436,0.0,5.749511833283905,0.0,0.0,5.749511833283905,0.0,5.106527394840706,0.0,6.923737199690624,5.563451491696996,24.26546827384644,0.0,0.0,0.0,20.23,0.0,0.0,0.0,0.0,5.749511833283905,5.563451491696996,0.0,12.13273413692322,19.056471336613843,0.0,5.106527394840706,0.0,0.0,0.0,8.813055555555556,1.0879629629629632,0.33796296296296324,7.150185185185185,0.0,1.9441666666666666,0.0,0.14285714285714285,8,1,1,0,0,0,1,0,1,1,1,1,0,0,0,0,1,1.70062,32.84379999999999,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
